DATE_TIME,DC_POWER,AC_POWER
2020-05-15 22:15:00,0.0,0.0
2020-05-15 22:30:00,0.0,0.0
2020-05-15 22:45:00,0.0,0.0
2020-05-15 23:00:00,0.0,0.0
2020-05-15 23:15:00,0.0,0.0
2020-05-15 23:30:00,0.0,0.0
2020-05-15 23:45:00,0.0,0.0
2020-05-16 00:00:00,0.0,0.0
2020-05-16 00:15:00,0.0,0.0
2020-05-16 00:30:00,0.0,0.0
2020-05-16 00:45:00,0.0,0.0
2020-05-16 01:00:00,0.0,0.0
2020-05-16 01:15:00,0.0,0.0
2020-05-16 01:30:00,0.0,0.0
2020-05-16 01:45:00,0.0,0.0
2020-05-16 02:00:00,0.0,0.0
2020-05-16 02:15:00,0.0,0.0
2020-05-16 02:30:00,0.0,0.0
2020-05-16 02:45:00,0.0,0.0
2020-05-16 03:00:00,0.0,0.0
2020-05-16 03:15:00,0.0,0.0
2020-05-16 03:30:00,0.0,0.0
2020-05-16 03:45:00,0.0,0.0
2020-05-16 04:00:00,0.0,0.0
2020-05-16 04:15:00,0.0,0.0
2020-05-16 04:30:00,0.0,0.0
2020-05-16 04:45:00,0.0,0.0
2020-05-16 05:00:00,0.0,0.0
2020-05-16 05:15:00,0.0,0.0
2020-05-16 05:30:00,0.0,0.0
2020-05-16 05:45:00,0.0,0.0
2020-05-16 06:00:00,313.557619047619,302.6719047619048
2020-05-16 06:15:00,1032.84,998.9066666666666
2020-05-16 06:30:00,1892.047619047619,1836.4485714285713
2020-05-16 06:45:00,2790.5666666666666,2715.6866666666665
2020-05-16 07:00:00,3700.975238095238,3625.84380952381
2020-05-16 07:15:00,5537.123333333334,5433.604761904762
2020-05-16 07:30:00,8557.279999999999,8408.233333333334
2020-05-16 07:45:00,8476.396666666666,8324.602380952381
2020-05-16 08:00:00,11957.473333333333,11720.873333333333
2020-05-16 08:15:00,13697.88619047619,13420.211904761905
2020-05-16 08:30:00,15514.132857142857,15192.791428571429
2020-05-16 08:45:00,16532.306666666667,16185.933333333332
2020-05-16 09:00:00,18643.05904761905,18243.19761904762
2020-05-16 09:15:00,19964.40476190476,19529.97857142857
2020-05-16 09:30:00,21194.826666666664,20727.341428571428
2020-05-16 09:45:00,21132.76523809524,20661.109047619047
2020-05-16 10:00:00,17822.166666666668,17418.533333333333
2020-05-16 10:15:00,18617.789523809523,18185.29238095238
2020-05-16 10:30:00,16596.39476190476,16192.338571428569
2020-05-16 10:45:00,17041.871428571427,16632.631904761904
2020-05-16 11:00:00,17570.84857142857,17139.98380952381
2020-05-16 11:15:00,17782.994761904763,17346.83238095238
2020-05-16 11:30:00,18292.12,17839.440000000002
2020-05-16 11:45:00,17485.090952380953,17051.142857142855
2020-05-16 12:00:00,16119.827142857142,15727.69904761905
2020-05-16 12:15:00,13660.139047619046,13366.500952380951
2020-05-16 12:30:00,15947.421428571428,15586.794285714286
2020-05-16 12:45:00,11057.164285714285,10827.934285714286
2020-05-16 13:00:00,16365.330476190476,15991.596666666666
2020-05-16 13:15:00,16549.509047619045,16168.62
2020-05-16 13:30:00,17928.887142857144,17497.001904761906
2020-05-16 13:45:00,10545.405714285715,10322.661904761904
2020-05-16 14:00:00,13976.78,13678.706666666667
2020-05-16 14:15:00,18914.999047619047,18474.928095238094
2020-05-16 14:30:00,19055.24380952381,18605.33714285714
2020-05-16 14:45:00,13788.718571428572,13503.72619047619
2020-05-16 15:00:00,13911.71380952381,13624.586190476191
2020-05-16 15:15:00,9766.206666666667,9587.393333333333
2020-05-16 15:30:00,12599.598095238094,12347.567619047619
2020-05-16 15:45:00,10075.410952380953,9889.089523809524
2020-05-16 16:00:00,7246.648095238095,7112.233809523809
2020-05-16 16:15:00,7005.188571428571,6883.972857142858
2020-05-16 16:30:00,3638.2066666666665,3559.8066666666664
2020-05-16 16:45:00,2197.7514285714287,2138.552857142857
2020-05-16 17:00:00,2814.942380952381,2748.0790476190473
2020-05-16 17:15:00,989.4195238095238,957.4709523809524
2020-05-16 17:30:00,351.05333333333334,338.8614285714286
2020-05-16 17:45:00,170.07333333333332,164.02666666666667
2020-05-16 18:00:00,17.282857142857143,16.682380952380953
2020-05-16 18:15:00,0.0,0.0
2020-05-16 18:30:00,0.0,0.0
2020-05-16 18:45:00,0.0,0.0
2020-05-16 19:00:00,0.0,0.0
2020-05-16 19:15:00,0.0,0.0
2020-05-16 19:30:00,0.0,0.0
2020-05-16 19:45:00,0.0,0.0
2020-05-16 20:00:00,0.0,0.0
2020-05-16 20:15:00,0.0,0.0
2020-05-16 20:30:00,0.0,0.0
2020-05-16 20:45:00,0.0,0.0
2020-05-16 21:00:00,0.0,0.0
2020-05-16 21:15:00,0.0,0.0
2020-05-16 21:30:00,0.0,0.0
2020-05-16 21:45:00,0.0,0.0
2020-05-16 22:00:00,0.0,0.0
2020-05-16 22:15:00,0.0,0.0
2020-05-16 22:30:00,0.0,0.0
2020-05-16 22:45:00,0.0,0.0
2020-05-16 23:00:00,0.0,0.0
2020-05-16 23:15:00,0.0,0.0
2020-05-16 23:30:00,0.0,0.0
2020-05-16 23:45:00,0.0,0.0
2020-05-17 00:00:00,0.0,0.0
2020-05-17 00:15:00,0.0,0.0
2020-05-17 00:30:00,0.0,0.0
2020-05-17 00:45:00,0.0,0.0
2020-05-17 01:00:00,0.0,0.0
2020-05-17 01:15:00,0.0,0.0
2020-05-17 01:30:00,0.0,0.0
2020-05-17 01:45:00,0.0,0.0
2020-05-17 02:00:00,0.0,0.0
2020-05-17 02:15:00,0.0,0.0
2020-05-17 02:30:00,0.0,0.0
2020-05-17 02:45:00,0.0,0.0
2020-05-17 03:00:00,0.0,0.0
2020-05-17 03:15:00,0.0,0.0
2020-05-17 03:30:00,0.0,0.0
2020-05-17 03:45:00,0.0,0.0
2020-05-17 04:00:00,0.0,0.0
2020-05-17 04:15:00,0.0,0.0
2020-05-17 04:30:00,0.0,0.0
2020-05-17 04:45:00,0.0,0.0
2020-05-17 05:00:00,0.0,0.0
2020-05-17 05:15:00,0.0,0.0
2020-05-17 05:30:00,0.0,0.0
2020-05-17 05:45:00,0.0,0.0
2020-05-17 06:00:00,85.45333333333333,82.42
2020-05-17 06:15:00,530.2542857142857,511.97809523809525
2020-05-17 06:30:00,790.055238095238,763.4190476190475
2020-05-17 06:45:00,942.8909523809524,911.5719047619046
2020-05-17 07:00:00,1497.9885714285715,1451.4990476190476
2020-05-17 07:15:00,2247.4266666666667,2183.94
2020-05-17 07:30:00,4074.0695238095236,3989.193333333333
2020-05-17 07:45:00,7276.105238095238,7145.049047619047
2020-05-17 08:00:00,12329.71619047619,12086.656666666666
2020-05-17 08:15:00,13375.270476190477,13104.736666666666
2020-05-17 08:30:00,14594.586666666666,14295.386666666665
2020-05-17 08:45:00,13939.560952380953,13655.56238095238
2020-05-17 09:00:00,15864.659523809523,15533.412857142856
2020-05-17 09:15:00,20434.131904761904,19986.915238095236
2020-05-17 09:30:00,17300.712857142855,16923.108095238094
2020-05-17 09:45:00,17717.393333333333,17327.48
2020-05-17 10:00:00,15965.435714285713,15616.679047619047
2020-05-17 10:15:00,13423.970476190476,13140.551904761904
2020-05-17 10:30:00,17289.507619047617,16912.12857142857
2020-05-17 10:45:00,16788.320952380953,16411.396666666667
2020-05-17 11:00:00,15127.646666666667,14787.346666666666
2020-05-17 11:15:00,13797.64238095238,13496.586666666666
2020-05-17 11:30:00,12095.34,11845.550476190476
2020-05-17 11:45:00,14267.708571428571,13976.182380952381
2020-05-17 12:00:00,16429.01619047619,16085.063809523808
2020-05-17 12:15:00,17958.74,17576.47333333333
2020-05-17 12:30:00,18671.429523809522,18270.28619047619
2020-05-17 12:45:00,18492.44238095238,18082.356666666667
2020-05-17 13:00:00,18502.626666666667,18087.148095238095
2020-05-17 13:15:00,14833.030476190475,14492.764285714286
2020-05-17 13:30:00,9830.653333333334,9615.733333333334
2020-05-17 13:45:00,17951.210952380952,17538.796666666665
2020-05-17 14:00:00,16154.867142857143,15788.772380952381
2020-05-17 14:15:00,17191.741904761904,16807.926666666666
2020-05-17 14:30:00,14813.366666666667,14498.411428571428
2020-05-17 14:45:00,14521.96,14224.36
2020-05-17 15:00:00,9389.083809523809,9218.361428571428
2020-05-17 15:15:00,7986.613333333333,7849.193333333334
2020-05-17 15:30:00,9297.790476190477,9132.170476190477
2020-05-17 15:45:00,9066.5,8906.853333333333
2020-05-17 16:00:00,9112.459523809523,8950.80380952381
2020-05-17 16:15:00,14004.575824175823,13719.603296703297
2020-05-17 16:30:00,13119.66238095238,12855.625714285714
2020-05-17 16:45:00,9941.61238095238,9753.74238095238
2020-05-17 17:00:00,2960.6,2887.7533333333336
2020-05-17 17:15:00,3484.299523809524,3406.6266666666666
2020-05-17 17:30:00,4954.152857142857,4857.433333333333
2020-05-17 17:45:00,2556.2395238095237,2488.805238095238
2020-05-17 18:00:00,2253.3366666666666,2189.615714285714
2020-05-17 18:15:00,845.96,818.02
2020-05-17 18:30:00,157.09857142857143,151.56857142857143
2020-05-17 18:45:00,0.0,0.0
2020-05-17 19:00:00,0.0,0.0
2020-05-17 19:15:00,0.0,0.0
2020-05-17 19:30:00,0.0,0.0
2020-05-17 19:45:00,0.0,0.0
2020-05-17 20:00:00,0.0,0.0
2020-05-17 20:15:00,0.0,0.0
2020-05-17 20:30:00,0.0,0.0
2020-05-17 20:45:00,0.0,0.0
2020-05-17 21:00:00,0.0,0.0
2020-05-17 21:15:00,0.0,0.0
2020-05-17 21:30:00,0.0,0.0
2020-05-17 21:45:00,0.0,0.0
2020-05-17 22:00:00,0.0,0.0
2020-05-17 22:15:00,0.0,0.0
2020-05-17 22:30:00,0.0,0.0
2020-05-17 22:45:00,0.0,0.0
2020-05-17 23:00:00,0.0,0.0
2020-05-17 23:15:00,0.0,0.0
2020-05-17 23:30:00,0.0,0.0
2020-05-17 23:45:00,0.0,0.0
2020-05-18 00:00:00,0.0,0.0
2020-05-18 00:15:00,0.0,0.0
2020-05-18 00:30:00,0.0,0.0
2020-05-18 00:45:00,0.0,0.0
2020-05-18 01:00:00,0.0,0.0
2020-05-18 01:15:00,0.0,0.0
2020-05-18 01:30:00,0.0,0.0
2020-05-18 01:45:00,0.0,0.0
2020-05-18 02:00:00,0.0,0.0
2020-05-18 02:15:00,0.0,0.0
2020-05-18 02:30:00,0.0,0.0
2020-05-18 02:45:00,0.0,0.0
2020-05-18 03:00:00,0.0,0.0
2020-05-18 03:15:00,0.0,0.0
2020-05-18 03:30:00,0.0,0.0
2020-05-18 03:45:00,0.0,0.0
2020-05-18 04:00:00,0.0,0.0
2020-05-18 04:15:00,0.0,0.0
2020-05-18 04:30:00,0.0,0.0
2020-05-18 04:45:00,0.0,0.0
2020-05-18 05:00:00,0.0,0.0
2020-05-18 05:15:00,0.0,0.0
2020-05-18 05:30:00,0.0,0.0
2020-05-18 05:45:00,0.0,0.0
2020-05-18 06:00:00,0.0,0.0
2020-05-18 06:15:00,0.0,0.0
2020-05-18 06:30:00,0.0,0.0
2020-05-18 06:45:00,0.0,0.0
2020-05-18 07:00:00,82.74666666666667,79.84
2020-05-18 07:15:00,318.20619047619044,306.9557142857143
2020-05-18 07:30:00,593.2871428571428,573.0171428571429
2020-05-18 07:45:00,1322.6414285714286,1280.8804761904762
2020-05-18 08:00:00,3743.65,3661.5666666666666
2020-05-18 08:15:00,7122.7071428571435,6998.562857142857
2020-05-18 08:30:00,9356.278095238094,9185.917142857143
2020-05-18 08:45:00,12306.028095238094,12061.288571428571
2020-05-18 09:00:00,13168.936666666666,12903.672857142858
2020-05-18 09:15:00,14446.750952380951,14151.030476190475
2020-05-18 09:30:00,17334.654285714285,16965.243333333332
2020-05-18 09:45:00,17378.552857142855,16994.854761904764
2020-05-18 10:00:00,15700.525714285714,15357.569047619047
2020-05-18 10:15:00,15725.287619047618,15371.218571428572
2020-05-18 10:30:00,10860.010476190477,10635.972857142857
2020-05-18 10:45:00,13576.18857142857,13299.558095238095
2020-05-18 11:00:00,17502.057619047617,17114.22761904762
2020-05-18 11:15:00,17018.78523809524,16633.34761904762
2020-05-18 11:30:00,17112.14,16710.66
2020-05-18 11:45:00,17561.54095238095,17132.396666666664
2020-05-18 12:00:00,17315.75857142857,16884.27380952381
2020-05-18 12:15:00,15981.88095238095,15600.797619047618
2020-05-18 12:30:00,17892.292857142857,17450.61380952381
2020-05-18 12:45:00,14861.566666666666,14506.186666666666
2020-05-18 13:00:00,15050.046666666667,14689.093333333334
2020-05-18 13:15:00,15465.539999999999,15092.814285714287
2020-05-18 13:30:00,16775.294761904763,16362.933809523809
2020-05-18 13:45:00,16369.834761904762,15979.515238095239
2020-05-18 14:00:00,16919.540476190476,16533.730952380953
2020-05-18 14:15:00,17007.04,16623.013333333332
2020-05-18 14:30:00,16974.10523809524,16595.72238095238
2020-05-18 14:45:00,17422.714285714286,17039.24142857143
2020-05-18 15:00:00,17164.501904761906,16790.788571428573
2020-05-18 15:15:00,14748.004285714287,14440.97238095238
2020-05-18 15:30:00,11489.74857142857,11266.753809523809
2020-05-18 15:45:00,10882.764761904762,10675.909047619047
2020-05-18 16:00:00,13491.690476190475,13218.83
2020-05-18 16:15:00,12289.881904761904,12045.251428571428
2020-05-18 16:30:00,8492.772380952381,8340.515238095239
2020-05-18 16:45:00,5862.802380952381,5751.407619047619
2020-05-18 17:00:00,5481.2,5375.12
2020-05-18 17:15:00,4248.7585714285715,4163.998571428571
2020-05-18 17:30:00,2751.1957142857145,2677.177142857143
2020-05-18 17:45:00,1740.1204761904762,1688.5361904761905
2020-05-18 18:00:00,1150.6138095238096,1113.1895238095237
2020-05-18 18:15:00,579.0600000000001,559.1866666666667
2020-05-18 18:30:00,133.97095238095238,129.21190476190475
2020-05-18 18:45:00,0.0,0.0
2020-05-18 19:00:00,0.0,0.0
2020-05-18 19:15:00,0.0,0.0
2020-05-18 19:30:00,0.0,0.0
2020-05-18 19:45:00,0.0,0.0
2020-05-18 20:00:00,0.0,0.0
2020-05-18 20:15:00,0.0,0.0
2020-05-18 20:30:00,0.0,0.0
2020-05-18 20:45:00,0.0,0.0
2020-05-18 21:00:00,0.0,0.0
2020-05-18 21:15:00,0.0,0.0
2020-05-18 21:30:00,0.0,0.0
2020-05-18 21:45:00,0.0,0.0
2020-05-18 22:00:00,0.0,0.0
2020-05-18 22:15:00,0.0,0.0
2020-05-18 22:30:00,0.0,0.0
2020-05-18 22:45:00,0.0,0.0
2020-05-18 23:00:00,0.0,0.0
2020-05-18 23:15:00,0.0,0.0
2020-05-18 23:30:00,0.0,0.0
2020-05-18 23:45:00,0.0,0.0
2020-05-19 00:00:00,0.0,0.0
2020-05-19 00:15:00,0.0,0.0
2020-05-19 00:30:00,0.0,0.0
2020-05-19 00:45:00,0.0,0.0
2020-05-19 01:00:00,0.0,0.0
2020-05-19 01:15:00,0.0,0.0
2020-05-19 01:30:00,0.0,0.0
2020-05-19 01:45:00,0.0,0.0
2020-05-19 02:00:00,0.0,0.0
2020-05-19 02:15:00,0.0,0.0
2020-05-19 02:30:00,0.0,0.0
2020-05-19 02:45:00,0.0,0.0
2020-05-19 03:00:00,0.0,0.0
2020-05-19 03:15:00,0.0,0.0
2020-05-19 03:30:00,0.0,0.0
2020-05-19 03:45:00,0.0,0.0
2020-05-19 04:00:00,0.0,0.0
2020-05-19 04:15:00,0.0,0.0
2020-05-19 04:30:00,0.0,0.0
2020-05-19 04:45:00,0.0,0.0
2020-05-19 05:00:00,0.0,0.0
2020-05-19 05:15:00,0.0,0.0
2020-05-19 05:30:00,0.0,0.0
2020-05-19 05:45:00,0.0,0.0
2020-05-19 06:00:00,182.73285714285714,176.41285714285715
2020-05-19 06:15:00,1082.182857142857,1046.7938095238096
2020-05-19 06:30:00,1811.04,1757.1599999999999
2020-05-19 06:45:00,2623.6680952380952,2551.4438095238093
2020-05-19 07:00:00,3232.983809523809,3154.3061904761903
2020-05-19 07:15:00,7209.74619047619,7081.259523809524
2020-05-19 07:30:00,10247.57,10052.331904761904
2020-05-19 07:45:00,9801.866666666667,9619.6
2020-05-19 08:00:00,9588.923333333334,9410.369523809524
2020-05-19 08:15:00,10127.865714285714,9936.558571428572
2020-05-19 08:30:00,10981.003333333332,10769.661428571428
2020-05-19 08:45:00,7208.878571428571,7078.862857142857
2020-05-19 09:00:00,13999.2,13713.406666666666
2020-05-19 09:15:00,9204.340952380953,9037.463333333333
2020-05-19 09:30:00,7470.413333333334,7342.032857142857
2020-05-19 09:45:00,7226.421904761904,7101.947619047619
2020-05-19 10:00:00,8244.935714285715,8101.325714285714
2020-05-19 10:15:00,3434.0280952380954,3355.3661904761907
2020-05-19 10:30:00,16801.760000000002,16401.146666666667
2020-05-19 10:45:00,15637.740952380953,15258.736666666668
2020-05-19 11:00:00,15965.454285714286,15573.375238095237
2020-05-19 11:15:00,16617.298095238097,16205.442857142856
2020-05-19 11:30:00,15487.084285714285,15104.705238095237
2020-05-19 11:45:00,16128.946666666667,15728.153333333332
2020-05-19 12:00:00,16176.573333333334,15773.602380952381
2020-05-19 12:15:00,16606.14285714286,16194.75857142857
2020-05-19 12:30:00,15211.246666666668,14843.233333333334
2020-05-19 12:45:00,16089.254761904762,15697.970952380952
2020-05-19 13:00:00,16216.727619047619,15824.035238095239
2020-05-19 13:15:00,17283.327619047617,16858.007142857143
2020-05-19 13:30:00,16774.86904761905,16368.121428571429
2020-05-19 13:45:00,15151.646666666667,14811.953333333333
2020-05-19 14:00:00,16012.000952380951,15658.530476190475
2020-05-19 14:15:00,18221.23,17812.551904761905
2020-05-19 14:30:00,15697.357619047618,15356.188095238094
2020-05-19 14:45:00,14694.96,14389.110476190477
2020-05-19 15:00:00,11953.06,11715.866666666667
2020-05-19 15:15:00,7654.924761904762,7512.06238095238
2020-05-19 15:30:00,3610.6266666666666,3531.9366666666665
2020-05-19 15:45:00,1813.8615384615382,1764.4796703296704
2020-05-19 16:00:00,1272.168269230769,1235.2210851648351
2020-05-19 16:15:00,730.475,705.9625
2020-05-19 16:30:00,1793.742857142857,1740.9571428571428
2020-05-19 16:45:00,814.04,787.2266666666667
2020-05-19 17:00:00,474.0733333333333,457.70666666666665
2020-05-19 17:15:00,145.90666666666667,140.77333333333334
2020-05-19 17:30:00,0.0,0.0
2020-05-19 17:45:00,0.0,0.0
2020-05-19 18:00:00,0.0,0.0
2020-05-19 18:15:00,36.61333333333333,35.331428571428575
2020-05-19 18:30:00,17.1,16.493333333333332
2020-05-19 18:45:00,0.0,0.0
2020-05-19 19:00:00,0.0,0.0
2020-05-19 19:15:00,0.0,0.0
2020-05-19 19:30:00,0.0,0.0
2020-05-19 19:45:00,0.0,0.0
2020-05-19 20:00:00,0.0,0.0
2020-05-19 20:15:00,0.0,0.0
2020-05-19 20:30:00,0.0,0.0
2020-05-19 20:45:00,0.0,0.0
2020-05-19 21:00:00,0.0,0.0
2020-05-19 21:15:00,0.0,0.0
2020-05-19 21:30:00,0.0,0.0
2020-05-19 21:45:00,0.0,0.0
2020-05-19 22:00:00,0.0,0.0
2020-05-19 22:15:00,0.0,0.0
2020-05-19 22:30:00,0.0,0.0
2020-05-19 22:45:00,0.0,0.0
2020-05-19 23:00:00,0.0,0.0
2020-05-19 23:15:00,0.0,0.0
2020-05-19 23:30:00,0.0,0.0
2020-05-19 23:45:00,0.0,0.0
2020-05-20 00:00:00,0.0,0.0
2020-05-20 00:15:00,0.0,0.0
2020-05-20 00:30:00,0.0,0.0
2020-05-20 00:45:00,0.0,0.0
2020-05-20 01:00:00,0.0,0.0
2020-05-20 01:15:00,0.0,0.0
2020-05-20 01:30:00,0.0,0.0
2020-05-20 01:45:00,0.0,0.0
2020-05-20 02:00:00,0.0,0.0
2020-05-20 02:15:00,0.0,0.0
2020-05-20 02:30:00,0.0,0.0
2020-05-20 02:45:00,0.0,0.0
2020-05-20 03:00:00,0.0,0.0
2020-05-20 03:15:00,0.0,0.0
2020-05-20 03:30:00,0.0,0.0
2020-05-20 03:45:00,0.0,0.0
2020-05-20 04:00:00,0.0,0.0
2020-05-20 04:15:00,0.0,0.0
2020-05-20 04:30:00,0.0,0.0
2020-05-20 04:45:00,0.0,0.0
2020-05-20 05:00:00,0.0,0.0
2020-05-20 05:15:00,0.0,0.0
2020-05-20 05:30:00,0.0,0.0
2020-05-20 05:45:00,0.0,0.0
2020-05-20 06:00:00,182.55333333333334,176.22
2020-05-20 06:15:00,500.8880952380953,484.27952380952377
2020-05-20 06:30:00,858.43,832.0352380952381
2020-05-20 06:45:00,1333.5066666666667,1296.2466666666667
2020-05-20 07:00:00,1758.6933333333334,1716.5333333333333
2020-05-20 07:15:00,2833.2066666666665,2779.02
2020-05-20 07:30:00,4510.639047619047,4432.33
2020-05-20 07:45:00,5527.206666666667,5423.176666666666
2020-05-20 08:00:00,6064.193333333334,5946.213333333333
2020-05-20 08:15:00,6473.313333333333,6346.419999999999
2020-05-20 08:30:00,8116.49,7949.153333333333
2020-05-20 08:45:00,8362.254761904762,8189.094285714285
2020-05-20 09:00:00,9232.468571428572,9037.607142857141
2020-05-20 09:15:00,9161.866666666667,8964.253333333332
2020-05-20 09:30:00,8876.193333333333,8683.806666666667
2020-05-20 09:45:00,8603.323809523808,8415.08238095238
2020-05-20 10:00:00,7963.170952380951,7785.319523809524
2020-05-20 10:15:00,5480.660000000001,5346.84
2020-05-20 10:30:00,3585.3333333333335,3496.6466666666665
2020-05-20 10:45:00,3763.546666666666,3669.4266666666667
2020-05-20 11:00:00,3647.7242857142855,3557.437142857143
2020-05-20 11:15:00,3774.4604761904766,3680.0761904761903
2020-05-20 11:30:00,3796.386666666667,3701.4733333333334
2020-05-20 11:45:00,3941.533333333333,3843.0133333333333
2020-05-20 12:00:00,5259.153333333334,5127.686666666667
2020-05-20 12:15:00,5713.85,5570.975238095239
2020-05-20 12:30:00,5155.554761904762,5026.708095238095
2020-05-20 12:45:00,5156.593333333334,5027.66
2020-05-20 13:00:00,5101.346666666667,4973.773333333333
2020-05-20 13:15:00,5056.78,4930.326666666666
2020-05-20 13:30:00,4815.88,4697.182380952381
2020-05-20 13:45:00,4723.733333333333,4608.08
2020-05-20 14:00:00,4726.183333333333,4610.5
2020-05-20 14:15:00,15629.225,15265.65
2020-05-20 14:30:00,16738.68666666667,16360.106666666667
2020-05-20 14:45:00,16854.62,16479.213333333333
2020-05-20 15:00:00,19627.95333333333,19196.88
2020-05-20 15:15:00,19083.02666666667,18671.693333333333
2020-05-20 15:30:00,18739.246666666666,18336.806666666667
2020-05-20 15:45:00,17126.277619047618,16765.018095238094
2020-05-20 16:00:00,13306.342857142856,13037.862380952381
2020-05-20 16:15:00,9878.44,9695.44
2020-05-20 16:30:00,8025.853333333333,7886.786666666667
2020-05-20 16:45:00,7874.98,7739.733333333334
2020-05-20 17:00:00,6788.992380952381,6667.336666666666
2020-05-20 17:15:00,6023.786666666667,5908.103809523809
2020-05-20 17:30:00,5189.380952380952,5088.523809523809
2020-05-20 17:45:00,3634.9666666666667,3556.122380952381
2020-05-20 18:00:00,2302.1666666666665,2237.480952380952
2020-05-20 18:15:00,1154.8785714285714,1117.4090476190477
2020-05-20 18:30:00,338.43666666666667,326.64190476190475
2020-05-20 18:45:00,0.0,0.0
2020-05-20 19:00:00,0.0,0.0
2020-05-20 19:15:00,0.0,0.0
2020-05-20 19:30:00,0.0,0.0
