DATE_TIME,DC_POWER,AC_POWER
2020-05-15 23:30:00,0.0,0.0
2020-05-15 23:45:00,0.0,0.0
2020-05-16 00:00:00,0.0,0.0
2020-05-16 00:15:00,0.0,0.0
2020-05-16 00:30:00,0.0,0.0
2020-05-16 00:45:00,0.0,0.0
2020-05-16 01:00:00,0.0,0.0
2020-05-16 01:15:00,0.0,0.0
2020-05-16 01:30:00,0.0,0.0
2020-05-16 01:45:00,0.0,0.0
2020-05-16 02:00:00,0.0,0.0
2020-05-16 02:15:00,0.0,0.0
2020-05-16 02:30:00,0.0,0.0
2020-05-16 02:45:00,0.0,0.0
2020-05-16 03:00:00,0.0,0.0
2020-05-16 03:15:00,0.0,0.0
2020-05-16 03:30:00,0.0,0.0
2020-05-16 03:45:00,0.0,0.0
2020-05-16 04:00:00,0.0,0.0
2020-05-16 04:15:00,0.0,0.0
2020-05-16 04:30:00,0.0,0.0
2020-05-16 04:45:00,0.0,0.0
2020-05-16 05:00:00,0.0,0.0
2020-05-16 05:15:00,0.0,0.0
2020-05-16 05:30:00,0.0,0.0
2020-05-16 05:45:00,0.0,0.0
2020-05-16 06:00:00,1131.05357143,109.162500001
2020-05-16 06:15:00,7475.3392856,722.4499999999999
2020-05-16 06:30:00,15531.4285715,1505.28571429
2020-05-16 06:45:00,24837.357141,2414.7017856
2020-05-16 07:00:00,34152.964285,3337.7285714
2020-05-16 07:15:00,43348.053572,4249.375
2020-05-16 07:30:00,54443.982143,5338.8321429
2020-05-16 07:45:00,75347.571428,7404.7499999
2020-05-16 08:00:00,92338.64285799999,9070.4714286
2020-05-16 08:15:00,105235.303573,10321.0410714
2020-05-16 08:30:00,130559.589285,12793.2142858
2020-05-16 08:45:00,142487.017858,13958.0767856
2020-05-16 09:00:00,140956.303572,13808.6267858
2020-05-16 09:15:00,127605.142857,12505.0464286
2020-05-16 09:30:00,129779.410713,12717.1303571
2020-05-16 09:45:00,161148.232142,15778.1428572
2020-05-16 10:00:00,161620.160715,15823.0624999
2020-05-16 10:15:00,156988.035715,15370.617857199999
2020-05-16 10:30:00,206873.089291,20231.7249999
2020-05-16 10:45:00,183095.428571,17914.6571428
2020-05-16 11:00:00,177344.375001,17355.6821429
2020-05-16 11:15:00,167348.357146,16382.2249999
2020-05-16 11:30:00,157634.875001,15434.8267857
2020-05-16 11:45:00,194969.017857,19073.228571300002
2020-05-16 12:00:00,198417.839286,19409.3839285
2020-05-16 12:15:00,164938.357143,16146.9214285
2020-05-16 12:30:00,228677.553569,22351.071427900002
2020-05-16 12:45:00,245404.19643,23955.614285
2020-05-16 13:00:00,191385.517857,18721.417857200002
2020-05-16 13:15:00,233783.17858,22843.682144
2020-05-16 13:30:00,185596.839283,18158.7285714
2020-05-16 13:45:00,155359.857143,15212.2035714
2020-05-16 14:00:00,138304.017858,13548.9964284
2020-05-16 14:15:00,187844.482144,18380.15
2020-05-16 14:30:00,163898.142858,16046.5160714
2020-05-16 14:45:00,160488.732143,15714.4446429
2020-05-16 15:00:00,157761.053571,15448.5982142
2020-05-16 15:15:00,130584.214286,12795.3446429
2020-05-16 15:30:00,111366.892859,10918.8928573
2020-05-16 15:45:00,84875.464285,8340.4500001
2020-05-16 16:00:00,74288.82143,7303.142857
2020-05-16 16:15:00,62692.464284,6150.5053572
2020-05-16 16:30:00,57192.375001,5608.7553573
2020-05-16 16:45:00,48707.750001,4775.5607142
2020-05-16 17:00:00,43256.571428,4240.2982144
2020-05-16 17:15:00,35250.160716,3448.0714285
2020-05-16 17:30:00,25881.785715,2516.7553571
2020-05-16 17:45:00,16533.9107144,1603.10178571
2020-05-16 18:00:00,8626.3392856,833.82857144
2020-05-16 18:15:00,2770.2678569,267.32500001
2020-05-16 18:30:00,0.0,0.0
2020-05-16 18:45:00,0.0,0.0
2020-05-16 19:00:00,0.0,0.0
2020-05-16 19:15:00,0.0,0.0
2020-05-16 19:30:00,0.0,0.0
2020-05-16 19:45:00,0.0,0.0
2020-05-16 20:00:00,0.0,0.0
2020-05-16 20:15:00,0.0,0.0
2020-05-16 20:30:00,0.0,0.0
2020-05-16 20:45:00,0.0,0.0
2020-05-16 21:00:00,0.0,0.0
2020-05-16 21:15:00,0.0,0.0
2020-05-16 21:30:00,0.0,0.0
2020-05-16 21:45:00,0.0,0.0
2020-05-16 22:00:00,0.0,0.0
2020-05-16 22:15:00,0.0,0.0
2020-05-16 22:30:00,0.0,0.0
2020-05-16 22:45:00,0.0,0.0
2020-05-16 23:00:00,0.0,0.0
2020-05-16 23:15:00,0.0,0.0
2020-05-16 23:30:00,0.0,0.0
2020-05-16 23:45:00,0.0,0.0
2020-05-17 00:00:00,0.0,0.0
2020-05-17 00:15:00,0.0,0.0
2020-05-17 00:30:00,0.0,0.0
2020-05-17 00:45:00,0.0,0.0
2020-05-17 01:00:00,0.0,0.0
2020-05-17 01:15:00,0.0,0.0
2020-05-17 01:30:00,0.0,0.0
2020-05-17 01:45:00,0.0,0.0
2020-05-17 02:00:00,0.0,0.0
2020-05-17 02:15:00,0.0,0.0
2020-05-17 02:30:00,0.0,0.0
2020-05-17 02:45:00,0.0,0.0
2020-05-17 03:00:00,0.0,0.0
2020-05-17 03:15:00,0.0,0.0
2020-05-17 03:30:00,0.0,0.0
2020-05-17 03:45:00,0.0,0.0
2020-05-17 04:00:00,0.0,0.0
2020-05-17 04:15:00,0.0,0.0
2020-05-17 04:30:00,0.0,0.0
2020-05-17 04:45:00,0.0,0.0
2020-05-17 05:00:00,0.0,0.0
2020-05-17 05:15:00,0.0,0.0
2020-05-17 05:30:00,0.0,0.0
2020-05-17 05:45:00,0.0,0.0
2020-05-17 06:00:00,33.875,3.2625
2020-05-17 06:15:00,2686.3214286,259.15714286
2020-05-17 06:30:00,9962.3571428,963.41428573
2020-05-17 06:45:00,19398.2142856,1883.04464287
2020-05-17 07:00:00,31089.035716,3034.2642858
2020-05-17 07:15:00,54007.767857,5296.4375
2020-05-17 07:30:00,62683.946427999996,6154.7196431
2020-05-17 07:45:00,94392.714285,9265.5714285
2020-05-17 08:00:00,111470.267857,10929.7982145
2020-05-17 08:15:00,113588.17857,11135.2946429
2020-05-17 08:30:00,123013.892857,12057.8107142
2020-05-17 08:45:00,164801.160715,16134.9196428
2020-05-17 09:00:00,169528.375,16595.9624999
2020-05-17 09:15:00,142848.482143,13991.1553571
2020-05-17 09:30:00,183590.821428,17965.3107143
2020-05-17 09:45:00,227299.58929,22218.2303581
2020-05-17 10:00:00,216354.160702,21149.9892858
2020-05-17 10:15:00,213328.357147,20861.5571429
2020-05-17 10:30:00,225160.44644,21990.9107148
2020-05-17 10:45:00,252507.32143,24634.428573
2020-05-17 11:00:00,243104.78571,23719.482142
2020-05-17 11:15:00,277243.94643,27034.6321414
2020-05-17 11:30:00,268838.82143,26224.062501
2020-05-17 11:45:00,236420.660706,23074.4815471
2020-05-17 12:00:00,179601.339283,17569.6803573
2020-05-17 12:15:00,232526.089289,22708.0482142
2020-05-17 12:30:00,183652.232143,17951.9339283
2020-05-17 12:45:00,230469.857144,22497.8178564
2020-05-17 13:00:00,129220.892857,12658.4035713
2020-05-17 13:15:00,141976.303573,13890.5089286
2020-05-17 13:30:00,225256.089284,21993.3232134
2020-05-17 13:45:00,186896.553571,18266.875
2020-05-17 14:00:00,195425.267851,19093.9589284
2020-05-17 14:15:00,127088.571429,12450.1464286
2020-05-17 14:30:00,87466.928572,8580.1267855
2020-05-17 14:45:00,209780.767856,20508.2392859
2020-05-17 15:00:00,203799.660711,19932.6107144
2020-05-17 15:15:00,157427.55357,15414.2660713
2020-05-17 15:30:00,174269.928572,17053.4535714
2020-05-17 15:45:00,92518.624999,9080.1107143
2020-05-17 16:00:00,140131.178571,13724.5607143
2020-05-17 16:15:00,102908.54762,10094.6898811
2020-05-17 16:30:00,93120.178572,9136.1446428
2020-05-17 16:45:00,81902.267858,8045.3589286
2020-05-17 17:00:00,44835.803573,4395.6089285
2020-05-17 17:15:00,36720.339286,3597.6303569
2020-05-17 17:30:00,30144.785715,2934.0232143
2020-05-17 17:45:00,19238.3214285,1867.34285714
2020-05-17 18:00:00,6983.2678571,674.78035714
2020-05-17 18:15:00,2879.6964287,277.84821429
2020-05-17 18:30:00,0.0,0.0
2020-05-17 18:45:00,0.0,0.0
2020-05-17 19:00:00,0.0,0.0
2020-05-17 19:15:00,0.0,0.0
2020-05-17 19:30:00,0.0,0.0
2020-05-17 19:45:00,0.0,0.0
2020-05-17 20:00:00,0.0,0.0
2020-05-17 20:15:00,0.0,0.0
2020-05-17 20:30:00,0.0,0.0
2020-05-17 20:45:00,0.0,0.0
2020-05-17 21:00:00,0.0,0.0
2020-05-17 21:15:00,0.0,0.0
2020-05-17 21:30:00,0.0,0.0
2020-05-17 21:45:00,0.0,0.0
2020-05-17 22:00:00,0.0,0.0
2020-05-17 22:15:00,0.0,0.0
2020-05-17 22:30:00,0.0,0.0
2020-05-17 22:45:00,0.0,0.0
2020-05-17 23:00:00,0.0,0.0
2020-05-17 23:15:00,0.0,0.0
2020-05-17 23:30:00,0.0,0.0
2020-05-17 23:45:00,0.0,0.0
2020-05-18 00:00:00,0.0,0.0
2020-05-18 00:15:00,0.0,0.0
2020-05-18 00:30:00,0.0,0.0
2020-05-18 00:45:00,0.0,0.0
2020-05-18 01:00:00,0.0,0.0
2020-05-18 01:15:00,0.0,0.0
2020-05-18 01:30:00,0.0,0.0
2020-05-18 01:45:00,0.0,0.0
2020-05-18 02:00:00,0.0,0.0
2020-05-18 02:15:00,0.0,0.0
2020-05-18 02:30:00,0.0,0.0
2020-05-18 02:45:00,0.0,0.0
2020-05-18 03:00:00,0.0,0.0
2020-05-18 03:15:00,0.0,0.0
2020-05-18 03:30:00,0.0,0.0
2020-05-18 03:45:00,0.0,0.0
2020-05-18 04:00:00,0.0,0.0
2020-05-18 04:15:00,0.0,0.0
2020-05-18 04:30:00,0.0,0.0
2020-05-18 04:45:00,0.0,0.0
2020-05-18 05:00:00,0.0,0.0
2020-05-18 05:15:00,0.0,0.0
2020-05-18 05:30:00,0.0,0.0
2020-05-18 05:45:00,0.0,0.0
2020-05-18 06:00:00,1591.4107142999999,153.528571429
2020-05-18 06:15:00,8430.1964286,814.88035716
2020-05-18 06:30:00,16432.3035713,1593.39999999
2020-05-18 06:45:00,25202.517858,2450.3089287
2020-05-18 07:00:00,37087.482142,3629.3196429
2020-05-18 07:15:00,58659.571429,5754.5964286
2020-05-18 07:30:00,75916.124999,7457.6535716
2020-05-18 07:45:00,39010.089286,3818.7375
2020-05-18 08:00:00,27942.714286000002,2718.2392857
2020-05-18 08:15:00,30378.553571,2958.9553572
2020-05-18 08:30:00,40084.678570000004,3928.7928572
2020-05-18 08:45:00,42335.142856,4149.9160714
2020-05-18 09:00:00,38993.053572,3821.5053571
2020-05-18 09:15:00,37807.107143,3705.2410715
2020-05-18 09:30:00,32844.732142,3203.3714285
2020-05-18 09:45:00,33617.946427,3284.105357
2020-05-18 10:00:00,38515.714285,3775.05
2020-05-18 10:15:00,48692.642857,4774.0821429
2020-05-18 10:30:00,70514.946428,6927.0553572
2020-05-18 10:45:00,124139.857143,12167.5482142
2020-05-18 11:00:00,141221.107143,13834.6339287
2020-05-18 11:15:00,156460.589286,15321.2107143
2020-05-18 11:30:00,114715.142857,11245.5267856
2020-05-18 11:45:00,136059.321432,13330.3035716
2020-05-18 12:00:00,179929.214286,17608.1660714
2020-05-18 12:15:00,188915.75,18485.182142999998
2020-05-18 12:30:00,186530.017856,18252.9999999
2020-05-18 12:45:00,174851.910715,17113.6928571
2020-05-18 13:00:00,177364.875,17358.6875
2020-05-18 13:15:00,216198.017862,21126.5089285
2020-05-18 13:30:00,249168.625,24320.0875
2020-05-18 13:45:00,283058.5,27601.919643
2020-05-18 14:00:00,211026.249994,20617.3910709
2020-05-18 14:15:00,109092.50000100001,10698.3214286
2020-05-18 14:30:00,144934.160714,14196.6125
2020-05-18 14:45:00,139421.55357,13657.8089286
2020-05-18 15:00:00,171790.375,16816.5267857
2020-05-18 15:15:00,174604.571428,17090.8357142
2020-05-18 15:30:00,165630.178572,16215.6071431
2020-05-18 15:45:00,154637.589285,15143.7982143
2020-05-18 16:00:00,130217.464287,12760.117857
2020-05-18 16:15:00,93451.303571,9176.6285715
2020-05-18 16:30:00,81507.714284,8010.3750001
2020-05-18 16:45:00,63732.375,6254.0428572
2020-05-18 17:00:00,48874.107142,4791.9446428
2020-05-18 17:15:00,36544.785714,3576.0178571
2020-05-18 17:30:00,25218.446428,2452.0303572
2020-05-18 17:45:00,16172.4642856,1567.8125
2020-05-18 18:00:00,9359.9285713,905.02142858
2020-05-18 18:15:00,3645.0357143,351.88392856
2020-05-18 18:30:00,17.875,1.725
2020-05-18 18:45:00,0.0,0.0
2020-05-18 19:00:00,0.0,0.0
2020-05-18 19:15:00,0.0,0.0
2020-05-18 19:30:00,0.0,0.0
2020-05-18 19:45:00,0.0,0.0
2020-05-18 20:00:00,0.0,0.0
2020-05-18 20:15:00,0.0,0.0
2020-05-18 20:30:00,0.0,0.0
2020-05-18 20:45:00,0.0,0.0
2020-05-18 21:00:00,0.0,0.0
2020-05-18 21:15:00,0.0,0.0
2020-05-18 21:30:00,0.0,0.0
2020-05-18 21:45:00,0.0,0.0
2020-05-18 22:00:00,0.0,0.0
2020-05-18 22:15:00,0.0,0.0
2020-05-18 22:30:00,0.0,0.0
2020-05-18 22:45:00,0.0,0.0
2020-05-18 23:00:00,0.0,0.0
2020-05-18 23:15:00,0.0,0.0
2020-05-18 23:30:00,0.0,0.0
2020-05-18 23:45:00,0.0,0.0
2020-05-19 00:00:00,0.0,0.0
2020-05-19 00:15:00,0.0,0.0
2020-05-19 00:30:00,0.0,0.0
2020-05-19 00:45:00,0.0,0.0
2020-05-19 01:00:00,0.0,0.0
2020-05-19 01:15:00,0.0,0.0
2020-05-19 01:30:00,0.0,0.0
2020-05-19 01:45:00,0.0,0.0
2020-05-19 02:00:00,0.0,0.0
2020-05-19 02:15:00,0.0,0.0
2020-05-19 02:30:00,0.0,0.0
2020-05-19 02:45:00,0.0,0.0
2020-05-19 03:00:00,0.0,0.0
2020-05-19 03:15:00,0.0,0.0
2020-05-19 03:30:00,0.0,0.0
2020-05-19 03:45:00,0.0,0.0
2020-05-19 04:00:00,0.0,0.0
2020-05-19 04:15:00,0.0,0.0
2020-05-19 04:30:00,0.0,0.0
2020-05-19 04:45:00,0.0,0.0
2020-05-19 05:00:00,0.0,0.0
2020-05-19 05:15:00,0.0,0.0
2020-05-19 05:30:00,0.0,0.0
2020-05-19 05:45:00,0.0,0.0
2020-05-19 06:00:00,0.0,0.0
2020-05-19 06:15:00,2114.67857132,204.053571435
2020-05-19 06:30:00,3838.4821428,370.38928573
2020-05-19 06:45:00,15942.5892857,1549.08214286
2020-05-19 07:00:00,54146.571429,5310.1964286
2020-05-19 07:15:00,58187.821429,5708.1910715
2020-05-19 07:30:00,58572.232143,5746.0714287
2020-05-19 07:45:00,71962.410715,7064.1178571
2020-05-19 08:00:00,40769.553573,3992.2071428
2020-05-19 08:15:00,59409.678571,5829.2017858
2020-05-19 08:30:00,93036.732143,9133.0910714
2020-05-19 08:45:00,87568.196429,8597.3196429
2020-05-19 09:00:00,122603.035715,12015.6892857
2020-05-19 09:15:00,135656.124999,13291.0714284
2020-05-19 09:30:00,183718.446428,17974.8910714
2020-05-19 09:45:00,153898.964285,15068.7267858
2020-05-19 10:00:00,142343.071429,13941.1571428
2020-05-19 10:15:00,172335.232143,16859.5285713
2020-05-19 10:30:00,153579.035714,15028.3714286
2020-05-19 10:45:00,183547.839287,17947.2732144
2020-05-19 11:00:00,227860.053575,22248.7232138
2020-05-19 11:15:00,158922.482143,15549.0285715
2020-05-19 11:30:00,89116.25000100001,8755.2333332
2020-05-19 11:45:00,121062.770834,11868.16666655
2020-05-19 12:00:00,153009.29166699998,14981.099999900001
2020-05-19 12:15:00,184955.8125,18094.03333325
2020-05-19 12:30:00,216902.333333,21206.9666666
2020-05-19 12:45:00,252043.0,24603.55
2020-05-19 13:00:00,215824.428591,21094.757143
2020-05-19 13:15:00,169603.5,16601.5
2020-05-19 13:30:00,167582.142857,16405.4285715
2020-05-19 13:45:00,221511.5,21658.1375
2020-05-19 14:00:00,198758.142857,19443.3142856
2020-05-19 14:15:00,209733.625,20507.975
2020-05-19 14:30:00,223393.142847,21840.585713599998
2020-05-19 14:45:00,212843.553571,20814.4464286
2020-05-19 15:00:00,162192.964287,15879.0696429
2020-05-19 15:15:00,133047.053571,13037.4642857
2020-05-19 15:30:00,143420.875002,14049.475
2020-05-19 15:45:00,119640.107141,11728.3875
2020-05-19 16:00:00,143051.910714,14013.2428571
2020-05-19 16:15:00,116418.553571,11412.9875
2020-05-19 16:30:00,82900.875,8135.7125
2020-05-19 16:45:00,66968.428569,6581.6857144
2020-05-19 17:00:00,48030.75,4713.3875
2020-05-19 17:15:00,32798.142858,3214.2571428
2020-05-19 17:30:00,22507.625,2189.35
2020-05-19 17:45:00,9634.7142855,933.45714289
2020-05-19 18:00:00,18.0,1.7374999999999998
2020-05-19 18:15:00,0.0,0.0
2020-05-19 18:30:00,0.0,0.0
2020-05-19 18:45:00,0.0,0.0
2020-05-19 19:00:00,0.0,0.0
2020-05-19 19:15:00,0.0,0.0
2020-05-19 19:30:00,0.0,0.0
2020-05-19 19:45:00,0.0,0.0
2020-05-19 20:00:00,0.0,0.0
2020-05-19 20:15:00,0.0,0.0
2020-05-19 20:30:00,0.0,0.0
2020-05-19 20:45:00,0.0,0.0
2020-05-19 21:00:00,0.0,0.0
2020-05-19 21:15:00,0.0,0.0
2020-05-19 21:30:00,0.0,0.0
2020-05-19 21:45:00,0.0,0.0
2020-05-19 22:00:00,0.0,0.0
2020-05-19 22:15:00,0.0,0.0
2020-05-19 22:30:00,0.0,0.0
2020-05-19 22:45:00,0.0,0.0
2020-05-19 23:00:00,0.0,0.0
2020-05-19 23:15:00,0.0,0.0
2020-05-19 23:30:00,0.0,0.0
2020-05-19 23:45:00,0.0,0.0
2020-05-20 00:00:00,0.0,0.0
2020-05-20 00:15:00,0.0,0.0
2020-05-20 00:30:00,0.0,0.0
2020-05-20 00:45:00,0.0,0.0
2020-05-20 01:00:00,0.0,0.0
2020-05-20 01:15:00,0.0,0.0
2020-05-20 01:30:00,0.0,0.0
2020-05-20 01:45:00,0.0,0.0
2020-05-20 02:00:00,0.0,0.0
2020-05-20 02:15:00,0.0,0.0
2020-05-20 02:30:00,0.0,0.0
2020-05-20 02:45:00,0.0,0.0
2020-05-20 03:00:00,0.0,0.0
2020-05-20 03:15:00,0.0,0.0
2020-05-20 03:30:00,0.0,0.0
2020-05-20 03:45:00,0.0,0.0
2020-05-20 04:00:00,0.0,0.0
2020-05-20 04:15:00,0.0,0.0
2020-05-20 04:30:00,0.0,0.0
2020-05-20 04:45:00,0.0,0.0
2020-05-20 05:00:00,0.0,0.0
2020-05-20 05:15:00,0.0,0.0
2020-05-20 05:30:00,0.0,0.0
2020-05-20 05:45:00,0.0,0.0
2020-05-20 06:00:00,2225.85714281,214.928571426
2020-05-20 06:15:00,9490.5535713,917.8625
2020-05-20 06:30:00,15588.8035714,1510.38571428
2020-05-20 06:45:00,21262.357143,2065.5535715
2020-05-20 07:00:00,35721.500003,3492.794643
2020-05-20 07:15:00,55237.607143,5417.4321428
2020-05-20 07:30:00,75476.571428,7418.5857141999995
2020-05-20 07:45:00,94528.625,9282.3232144
2020-05-20 08:00:00,114844.089286,11258.394643
2020-05-20 08:15:00,129962.62500100001,12735.1410714
2020-05-20 08:30:00,149227.517857,14616.1517858
2020-05-20 08:45:00,153696.125001,15052.2303573
2020-05-20 09:00:00,173085.285714,16942.8535714
2020-05-20 09:15:00,185002.839285,18104.4196428
2020-05-20 09:30:00,191898.232143,18776.1357143
2020-05-20 09:45:00,210226.392859,20560.1803573
2020-05-20 10:00:00,224394.98215,21938.5339287
2020-05-20 10:15:00,241515.67857,23596.942858
2020-05-20 10:30:00,240522.35714,23503.983928
2020-05-20 10:45:00,242660.4107,23708.1160714
2020-05-20 11:00:00,253123.5,24704.103571
2020-05-20 11:15:00,265878.41072,25928.653571
2020-05-20 11:30:00,275921.82143,26904.775
2020-05-20 11:45:00,269093.1607,26246.678573
2020-05-20 12:00:00,278431.64287,27154.991071
2020-05-20 12:15:00,282200.7857,27515.057144
2020-05-20 12:30:00,280843.83928,27383.037499
2020-05-20 12:45:00,279474.25,27250.508928
2020-05-20 13:00:00,254341.5357,24816.001786
2020-05-20 13:15:00,267673.96666,26105.956666
2020-05-20 13:30:00,254321.08626823526,24804.841568
2020-05-20 13:45:00,240968.20587647057,23503.726469999998
2020-05-20 14:00:00,227615.32548470586,22202.611372
2020-05-20 14:15:00,214262.44509294117,20901.496273999997
2020-05-20 14:30:00,200909.56470117645,19600.381176
2020-05-20 14:45:00,187556.68430941174,18299.266078
2020-05-20 15:00:00,174203.80391764705,16998.15098
2020-05-20 15:15:00,160850.92352588236,15697.035881999998
2020-05-20 15:30:00,147498.04313411764,14395.920783999998
2020-05-20 15:45:00,134145.16274235293,13094.805685999998
2020-05-20 16:00:00,120792.28235058824,11793.690587999998
2020-05-20 16:15:00,107439.40195882352,10492.57549
2020-05-20 16:30:00,94086.52156705884,9191.460391999997
2020-05-20 16:45:00,80733.64117529412,7890.345293999999
2020-05-20 17:00:00,67380.76078352943,6589.230195999997
2020-05-20 17:15:00,54027.88039176472,5288.115097999998
2020-05-20 17:30:00,40675.0,3987.0
2020-05-20 17:45:00,34105.928571,3334.0160714
2020-05-20 18:00:00,18219.9285714,1767.9125
2020-05-20 18:15:00,7914.9999999,764.97678572
2020-05-20 18:30:00,1118.58928571,107.948214286
2020-05-20 18:45:00,0.0,0.0
2020-05-20 19:00:00,0.0,0.0
2020-05-20 19:15:00,0.0,0.0
2020-05-20 19:30:00,0.0,0.0
2020-05-20 19:45:00,0.0,0.0
2020-05-20 20:00:00,0.0,0.0
2020-05-20 20:15:00,0.0,0.0
2020-05-20 20:30:00,0.0,0.0
2020-05-20 20:45:00,0.0,0.0
2020-05-20 21:00:00,0.0,0.0
2020-05-20 21:15:00,0.0,0.0
2020-05-20 21:30:00,0.0,0.0
2020-05-20 21:45:00,0.0,0.0
2020-05-20 22:00:00,0.0,0.0
2020-05-20 22:15:00,0.0,0.0
2020-05-20 22:30:00,0.0,0.0
2020-05-20 22:45:00,0.0,0.0
2020-05-20 23:00:00,2119.3847222222225,208.19166666666666
2020-05-20 23:15:00,4238.769444444445,416.3833333333333
2020-05-20 23:30:00,6358.154166666667,624.575
2020-05-20 23:45:00,8477.53888888889,832.7666666666667
2020-05-21 00:00:00,10596.923611111113,1040.9583333333333
2020-05-21 00:15:00,12716.308333333334,1249.15
2020-05-21 00:30:00,14835.693055555557,1457.3416666666667
2020-05-21 00:45:00,16955.07777777778,1665.5333333333333
2020-05-21 01:00:00,19074.4625,1873.725
2020-05-21 01:15:00,21193.847222222226,2081.9166666666665
2020-05-21 01:30:00,23313.231944444447,2290.108333333333
2020-05-21 01:45:00,25432.61666666667,2498.3
2020-05-21 02:00:00,27552.001388888893,2706.491666666667
2020-05-21 02:15:00,29671.386111111115,2914.6833333333334
2020-05-21 02:30:00,31790.77083333334,3122.875
2020-05-21 02:45:00,33910.15555555556,3331.0666666666666
